idImagen,clase,rutaCudaBin,rutaCudaNpy,rutaCudaPng,alto,ancho,mediaCuda,desviacionCuda,minimoCuda,maximoCuda,tiempoSegundos,estado,error
1016,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1016_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1016_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1016_cuda.png",128,128,0.09655097126960754,0.09370613098144531,0.0,0.5633092522621155,0.16817740000260528,ok,
1017,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1017_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1017_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1017_cuda.png",128,128,0.10002914071083069,0.0952400267124176,0.0,0.5714559555053711,0.20912329999555368,ok,
1018,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1018_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1018_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1018_cuda.png",128,128,0.10140680521726608,0.11245867609977722,0.0,0.8455396890640259,0.10736700000416022,ok,
1019,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1019_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1019_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1019_cuda.png",128,128,0.10318973660469055,0.11197301745414734,0.0,0.843137264251709,0.11306319999857806,ok,
1020,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1020_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1020_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1020_cuda.png",128,128,0.09940575808286667,0.10293038189411163,0.0,0.6607213616371155,0.16427540000586305,ok,
1021,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1021_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1021_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1021_cuda.png",128,128,0.09103386104106903,0.0809105709195137,0.0,0.4117647111415863,0.09279019999667071,ok,
1022,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1022_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1022_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1022_cuda.png",128,128,0.10948945581912994,0.09684879332780838,0.0,0.48235294222831726,0.15222679999715183,ok,
1023,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1023_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1023_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1023_cuda.png",128,128,0.1130705252289772,0.11258628964424133,0.0,0.6980200409889221,0.10975329999928363,ok,
1024,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1024_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1024_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1024_cuda.png",128,128,0.11292728036642075,0.1089152991771698,0.0,0.6812779307365417,0.11634950000734534,ok,
1025,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1025_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1025_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1025_cuda.png",128,128,0.10948678851127625,0.10503415018320084,0.0,0.7050223350524902,0.14363439999578986,ok,
1026,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1026_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1026_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1026_cuda.png",128,128,0.10835367441177368,0.1064038872718811,0.0,0.7285017967224121,0.09975850000046194,ok,
1027,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1027_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1027_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1027_cuda.png",128,128,0.10746080428361893,0.10228732973337173,0.0,0.6860738396644592,0.12367640000593383,ok,
1028,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1028_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1028_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1028_cuda.png",128,128,0.10864786803722382,0.10531021654605865,0.0,0.6934908628463745,0.14312770000833552,ok,
1029,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1029_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1029_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1029_cuda.png",128,128,0.11010608077049255,0.105955570936203,0.0,0.6111672520637512,0.1284728000027826,ok,
1030,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1030_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1030_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1030_cuda.png",128,128,0.11007417738437653,0.11074676364660263,0.0,0.8010375499725342,0.12847890000557527,ok,
1031,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1031_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1031_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1031_cuda.png",128,128,0.11107144504785538,0.1057962104678154,0.0,0.7030806541442871,0.19036250001227017,ok,
1032,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1032_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1032_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1032_cuda.png",128,128,0.10698136687278748,0.10996495187282562,0.0,0.6737160682678223,0.08897640000213869,ok,
1033,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1033_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1033_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1033_cuda.png",128,128,0.10424481332302094,0.10256602615118027,0.0,0.6243045330047607,0.16192600000067614,ok,
1034,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1034_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1034_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1034_cuda.png",128,128,0.10440784692764282,0.10170672088861465,0.0,0.6564058065414429,0.10370190000685398,ok,
1035,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1035_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1035_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1035_cuda.png",128,128,0.10355186462402344,0.10030494630336761,0.0,0.6452803015708923,0.1708338000025833,ok,
1036,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1036_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1036_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1036_cuda.png",128,128,0.1036721020936966,0.0999370738863945,0.0,0.6099526882171631,0.08472959999926388,ok,
1037,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1037_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1037_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1037_cuda.png",128,128,0.10424091666936874,0.0979430302977562,0.0,0.6178915500640869,0.16259590000845492,ok,
1038,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1038_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1038_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1038_cuda.png",128,128,0.10582172870635986,0.0981244221329689,0.0,0.579750120639801,0.11448640000890009,ok,
1039,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1039_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1039_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1039_cuda.png",128,128,0.10517080873250961,0.09381947666406631,0.0,0.48821064829826355,0.16075910000654403,ok,
1040,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1040_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1040_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1040_cuda.png",128,128,0.10030471533536911,0.09205314517021179,0.0,0.4920247793197632,0.12852050000219606,ok,
1041,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1041_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1041_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1041_cuda.png",128,128,0.10641508549451828,0.10655588656663895,0.0,0.6705882549285889,0.1646885999944061,ok,
1042,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1042_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1042_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1042_cuda.png",128,128,0.11095820367336273,0.11111662536859512,0.0,0.6980392336845398,0.16840019999654032,ok,
1043,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1043_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1043_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1043_cuda.png",128,128,0.10635098814964294,0.10536617785692215,0.0,0.5538657903671265,0.10861250000016298,ok,
1044,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1044_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1044_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1044_cuda.png",128,128,0.10302241146564484,0.10210149735212326,0.0,0.6445906162261963,0.15479500000947155,ok,
1045,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1045_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1045_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1045_cuda.png",128,128,0.1022154837846756,0.09995859116315842,0.0,0.5333327054977417,0.24333030001434963,ok,
1046,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1046_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1046_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1046_cuda.png",128,128,0.10060188174247742,0.0978240966796875,0.0,0.574417769908905,0.16225940000731498,ok,
1047,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1047_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1047_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1047_cuda.png",128,128,0.1019270047545433,0.0993538424372673,0.0,0.6407764554023743,0.10422709998965729,ok,
1048,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1048_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1048_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1048_cuda.png",128,128,0.10805518925189972,0.10474461317062378,0.0,0.5607843399047852,0.191265100002056,ok,
1049,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1049_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1049_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1049_cuda.png",128,128,0.1055748462677002,0.09762092679738998,0.0,0.5599846243858337,0.19196060000103898,ok,
1050,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1050_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1050_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1050_cuda.png",128,128,0.10394705832004547,0.09239236265420914,0.0,0.49323150515556335,0.24025019998953212,ok,
1051,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1051_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1051_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1051_cuda.png",128,128,0.09872650355100632,0.09545937180519104,0.0,0.5157701969146729,0.2649006999999983,ok,
1052,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1052_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1052_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1052_cuda.png",128,128,0.09991796314716339,0.09479422867298126,0.0,0.6078431606292725,0.271372799994424,ok,
1053,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1053_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1053_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1053_cuda.png",128,128,0.09502999484539032,0.08727884292602539,0.0,0.4663551151752472,0.16066710000450257,ok,
1054,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1054_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1054_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1054_cuda.png",128,128,0.11221501231193542,0.11172912269830704,0.0,0.6627451181411743,0.19642799999564886,ok,
1055,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1055_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1055_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1055_cuda.png",128,128,0.10943270474672318,0.11025137454271317,0.0,0.629334032535553,0.1416767000046093,ok,
1056,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1056_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1056_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1056_cuda.png",128,128,0.10801926255226135,0.11071983724832535,0.0,0.6407764554023743,0.2272778000042308,ok,
1057,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1057_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1057_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1057_cuda.png",128,128,0.10755462944507599,0.11319483071565628,0.0,0.6509804129600525,0.14644479998969473,ok,
1058,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1058_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1058_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1058_cuda.png",128,128,0.10569987446069717,0.10709363222122192,0.0,0.544301450252533,0.15148129999579396,ok,
1059,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1059_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1059_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1059_cuda.png",128,128,0.10438445210456848,0.10906009376049042,0.0,0.658823549747467,0.15699830000812653,ok,
1060,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1060_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1060_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1060_cuda.png",128,128,0.10669784247875214,0.11139856278896332,0.0,0.5970696806907654,0.1680047999980161,ok,
1061,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1061_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1061_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1061_cuda.png",128,128,0.10444597899913788,0.10563398152589798,0.0,0.6560330390930176,0.12032270000781864,ok,
1062,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1062_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1062_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1062_cuda.png",128,128,0.10267796367406845,0.10178349167108536,0.0,0.5351961255073547,0.17447620000166353,ok,
1063,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1063_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1063_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1063_cuda.png",128,128,0.10767076164484024,0.10782461613416672,0.0,0.5504452586174011,0.16566649999003857,ok,
1064,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1064_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1064_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1064_cuda.png",128,128,0.10581789910793304,0.10780082643032074,0.0,0.6409294009208679,0.16524479999497999,ok,
1065,Daun Sehat,"\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaBin\Daun Sehat\imagen_1065_cuda.bin","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaNpy\Daun Sehat\imagen_1065_cuda.npy","\\DAMIAN\PCCompartir\Barahona,Chasipanta,Cañas_TallerFinal\salidas\cudaPng\Daun Sehat\imagen_1065_cuda.png",128,128,0.1043984591960907,0.10370100289583206,0.0,0.6064491271972656,0.15415039999061264,ok,
